id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A4-017;Araban - Red Aragonesa de Inversores;red_angels;red regional de business angels de Aragon;Espana;Zaragoza;https://araban.es/;Mayor red aragonesa de inversores privados. Conecta business angels con startups y proyectos empresariales con potencial de escalabilidad en fases tempranas.;Region con fuerte peso agroalimentario. No consta cartera agro especifica documentada en la fuente verificada.;desconocido;desconocido;equity|participativo;si;2026-09;-;-;-;-;formulario_web;Inversores con cultura industrial y agroalimentaria aragonesa que entienden CAPEX de nave, camara frigorifica y logistica de fresco.;Fuera de Madrid. Sin evidencia publica de operaciones agro recientes.;ninguno;55;B;media;https://araban.es/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-018;FIDBAN - Fundacion Innovacion y Desarrollo Business Angels Network;red_angels;red de business angels del norte de Espana;Espana;Santander;https://www.fidban.com/;Red de business angels con presencia en Cantabria y otras comunidades del norte de Espana. Conecta inversores privados con proyectos emprendedores y facilita la coinversion entre sus miembros.;Red generalista del norte. No consta cartera agro especifica documentada.;desconocido;desconocido;equity|participativo;si;2026-09;-;-;-;-;formulario_web;Coinversion entre miembros para cubrir la parte privada de 100 k con varios tickets pequenos y downside protegido via prestamo participativo.;Geografia norte, lejos de Madrid. Sin tesis agro documentada.;ninguno;55;B;media;https://www.fidban.com/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-019;BAGi - Business Angels Girona;red_angels;red regional de business angels de Girona;Espana;Girona;https://www.bagi.cat/;Red de inversores privados con sede en Girona que apoya a startups y proyectos empresariales innovadores de la demarcacion y su entorno.;Territorio con fuerte gastronomia y HORECA de alta cocina. No consta cartera agro especifica documentada.;desconocido;desconocido;equity|participativo;si;2026-09;-;-;-;-;formulario_web;Region con la mayor densidad de restauracion de alta cocina de Espana: sus angels entienden de inmediato el valor de microbrotes premium para emplatado.;Red pequena y local, muy lejos de Madrid. Sin evidencia de tickets ni operaciones publicas recientes.;ninguno;52;C;media;https://www.bagi.cat/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-020;La Salle Technova Barcelona (EIX Technova);red_angels;incubadora universitaria con red de inversores;Espana;Barcelona;https://eixtechnova.org/;Iniciativa de inversion y incubacion vinculada al ecosistema tecnologico de La Salle en Barcelona. Apoya a startups de base tecnologica en su acceso a financiacion privada.;Ecosistema tecnologico generalista. No consta vertical agro o food documentada.;desconocido;desconocido;equity;si;2026-09;-;-;-;-;formulario_web;Roadmap IoT con Raspberry Pi, MQTT, Node-RED y Grafana y ERP propio en React y Supabase: perfil de base tecnologica que encaja en su criterio.;Foco deeptech y TIC, no agro. Fuera de Madrid.;ninguno;48;C;media;https://eixtechnova.org/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-021;Marbella Tech Angels;red_angels;red privada de inversores del sur de Espana;Espana;Marbella;https://www.marbellatechangels.com/;Red de aproximadamente 180 inversores, mentores y personas influyentes del sur de Espana que invierte en startups en fases tempranas.;Su fundador Andreas Mihalovits acumula mas de 70 inversiones entre las que figura Incapto Coffee, negocio de cafe de consumo directo.;desconocido;desconocido;equity;si;2026-09;Andreas Mihalovits;Fundador de Marbella Tech Angels;-;-;red_angels;Red con apetito probado por marcas de consumo y bebida con margen: Rootflow vende a 39,32 euros por kilo con margen bruto del 74-77%.;Perfil internacional y de Costa del Sol, sesgo tech. Sin evidencia de inversiones en produccion agricola.;ninguno;53;C;media;https://www.marbellatechangels.com/;https://nexencapital.com/fundraising/top-150-business-angels-en-espana/;2026-09-21;nuevo
A4-022;RECABA - Red Canaria de Business Angels;red_angels;red regional de business angels de Canarias;Espana;Las Palmas de Gran Canaria;https://recaba.es/;Red canaria de business angels que conecta inversores privados del archipielago con proyectos emprendedores en fases iniciales.;Red generalista regional. No consta cartera agro especifica documentada.;desconocido;desconocido;equity;desconocido;2026-09;-;-;-;-;formulario_web;Proyecto agro de interior con logistica corta: relevante para inversores de territorios donde el producto fresco depende de importacion.;Muy lejos de Madrid. Informacion publica escasa sobre tickets y operaciones.;ninguno;44;C;baja;https://recaba.es/;https://www.autonomosyemprendedor.es/articulo/pymes/guia-business-angels-ccaa-que-financian-toda-clase-negocios-emergentes/20240202134632034407.html;2026-09-21;nuevo
A4-023;La Cuarta;deuda_alternativa;iniciativa asturiana de financiacion alternativa para startups y pymes;Espana;Oviedo;https://lacuarta.es/;Iniciativa asturiana centrada en financiacion alternativa para startups y pymes innovadoras. Da acceso a inversores privados y acompana en la estrategia de captacion de capital.;Plataforma generalista de financiacion alternativa. No consta cartera agro documentada.;desconocido;desconocido;participativo|deuda;si;2026-09;-;-;-;-;formulario_web;Estructura de prestamo participativo con interes variable sobre EBITDA y DSCR minimo de 3,70: el tipo de operacion de financiacion alternativa que estructuran.;Foco asturiano. Sin evidencia de operaciones agro ni de ticket.;ninguno;45;C;media;https://lacuarta.es/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-024;Elephant Capital;red_angels;firma aragonesa de inversion en startups de base tecnologica;Espana;Zaragoza;https://www.elephantcapital.es/;Firma aragonesa de inversion en startups y empresas de base tecnologica que combina aportacion de capital con acompanamiento estrategico en las primeras etapas.;Firma generalista tech. No consta cartera agro documentada.;desconocido;desconocido;equity;desconocido;2026-09;-;-;-;-;formulario_web;ERP propio V72 en produccion y telemetria IoT en roadmap: componente tecnologico real sobre un negocio agro con ventas.;Web con contenido publico muy limitado. Sin tesis agro. Fuera de Madrid.;ninguno;42;C;baja;https://www.elephantcapital.es/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;nuevo
A4-025;MurciaBAN Business Angels Network;red_angels;red regional de business angels de la Region de Murcia;Espana;Murcia;-;Red de business angels de la Region de Murcia orientada a conectar inversores privados con startups y proyectos innovadores en fases tempranas.;Opera en la region espanola con mayor concentracion de industria hortofruticola y de innovacion agricola, lo que hace previsible apetito de sus inversores por agro.;desconocido;desconocido;equity|participativo;desconocido;2026-09;-;-;-;-;red_angels;Inversores con cultura hortofruticola que entienden margen por kilo, cadena de frio y venta a distribucion sin necesidad de explicar el sector.;No se ha podido verificar web oficial operativa en la fecha de verificacion. Sin datos de ticket ni operaciones publicas.;ninguno;47;C;baja;https://business-angel.es/directorio-redes-business-angels/;https://www.autonomosyemprendedor.es/articulo/pymes/guia-business-angels-ccaa-que-financian-toda-clase-negocios-emergentes/20240202134632034407.html;2026-09-21;nuevo
A4-026;GOBAN - Red de Business Angels de Castilla-La Mancha;red_angels;red regional de business angels apoyada por CEEI;Espana;Albacete;-;Red de inversores privados integrada en el ecosistema emprendedor de Castilla-La Mancha, con apoyo de los Centros Europeos de Empresas e Innovacion.;Opera en una comunidad de fuerte base agroalimentaria. No consta cartera agro especifica documentada.;desconocido;desconocido;equity|participativo;desconocido;2026-09;-;-;-;-;red_angels;Comunidad limitrofe con Madrid y con base agroalimentaria: el salto de nave al sur de Madrid queda en su radio natural de interes.;No se ha podido verificar web oficial operativa en la fecha de verificacion. Sin datos publicos de ticket ni operaciones.;ninguno;45;C;baja;https://business-angel.es/directorio-redes-business-angels/;https://economia3.com/aqui-tienes-las-redes-de-business-angels-de-espana/;2026-09-21;nuevo
A4-027;AABAN - Asociacion Andaluza Business Angels Network;red_angels;red regional de business angels de Andalucia;Espana;Sevilla;https://aaban.org/;Red de referencia en Andalucia que agrupa a inversores privados interesados en startups y empresas innovadoras y participa activamente en el ecosistema regional.;Opera en la comunidad con mayor produccion hortofruticola de Espana. No consta cartera agro especifica documentada en la fuente verificada.;desconocido;desconocido;equity|participativo;si;2026-09;-;-;-;-;red_angels;Inversores andaluces con cultura agro que valoran un productor con ventas reales y margen bruto del 74-77% mas que una promesa tecnologica.;Ya figura en la lista de identificados de Rootflow. Geografia andaluza, lejos de Las Rozas.;ninguno;52;C;alta;https://aaban.org/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;ya_identificado
A4-028;Foro Capital Pymes;red_angels;foro de inversion y financiacion para pymes;Espana;Barcelona;https://forocapitalpymes.com/;Foro de inversion y financiacion dirigido a pymes que conecta empresas que buscan capital con inversores privados e institucionales.;Foro multisectorial orientado a pymes reales con facturacion, no solo startups tecnologicas.;desconocido;desconocido;equity|participativo|deuda;si;2026-09;-;-;-;-;evento;Rootflow es una pyme productiva con clientes activos y pipeline del 77,5% del Ano 1, no una startup pre-producto: encaja mejor aqui que en foros de venture puro.;Ya figura en la lista de identificados de Rootflow. Modelo de foro con coste de participacion.;ninguno;57;B;alta;https://forocapitalpymes.com/;https://business-angel.es/directorio-redes-business-angels/;2026-09-21;ya_identificado
A4-029;Dozen Investments PSFP;crowdfunding;plataforma de crowdequity autorizada por la CNMV numero 20;Espana;Madrid;https://dozeninvestments.com/;Plataforma online de inversion en startups autorizada y supervisada por la CNMV. Selecciona startups de alto potencial y acompana al inversor desde la inversion hasta la desinversion.;Rondas abiertas verificadas en septiembre de 2026 de entre 200.000 y 1.300.000 euros. Cartera generalista sin vertical agro documentada.;200000;1300000;equity;si;2026-09;-;-;-;hello@dozeninvestments.com;formulario_web;Plataforma madrilena regulada: permite completar los 100 k privados agregando muchos tickets pequenos con deduccion IRPF por empresa de nueva creacion.;Sus rondas tipicas arrancan en 200.000 euros, por encima de la parte privada de Rootflow. Proceso de onboarding y fees de plataforma.;ninguno;62;B;alta;https://dozeninvestments.com/;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;2026-09-21;nuevo
A4-030;Startupxplore PSFP;crowdfunding;plataforma de crowdequity y bonos autorizada por la CNMV numero 18;Espana;Valencia;https://startupxplore.com/;Plataforma supervisada por la CNMV que da acceso desde 500 euros a startups de alto crecimiento y bonos corporativos seleccionados. Mas de 23 M de euros invertidos y mas de 90 operaciones.;Mas de 40.000 inversores registrados. En la verificacion de septiembre de 2026 no tenia rondas de equity abiertas, solo un bono corporativo.;500;desconocido;equity|deuda;si;2026-09;-;-;-;ops@startupxplore.com;formulario_web;Entrada desde 500 euros: permite convertir a clientes chefs y a la comunidad HORECA de Rootflow en pequenos inversores y embajadores comerciales.;Sin rondas de equity abiertas en la fecha de verificacion. La captacion por crowd genera un cap table amplio que hay que estructurar bien para no romper la linea roja de control.;ninguno;58;B;alta;https://startupxplore.com/es;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;2026-09-21;nuevo
A4-031;GoCrowd PSFP;crowdfunding;plataforma de crowdequity y crowdlending autorizada por la CNMV numero 25;Espana;Espana;https://www.gocrowd.es/;Plataforma autorizada por la CNMV que opera dos lineas, inversion en capital y prestamo, con proyectos de economia real y ticket minimo de 500 euros por inversor.;En la verificacion de septiembre de 2026 tenia abierta una campana de crowdlending para el Restaurante O Quinito por 8.000 euros: financia negocios de restauracion y hosteleria reales.;8000;desconocido;equity|deuda;si;2026-09;-;-;-;-;formulario_web;Es de las pocas plataformas CNMV que financia negocios de hosteleria y economia real de tamano pequeno: el perfil exacto de un tramo de 20-50 k para Rootflow.;Volumen historico concentrado en operaciones de prestamo. Proyectos de importe pequeno, puede no cubrir 100 k en una sola campana.;ninguno;71;B;alta;https://www.gocrowd.es/;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;2026-09-21;nuevo
A4-032;Fellow Funders PSFP;crowdfunding;plataforma de crowdequity autorizada por la CNMV numero 2;Espana;Madrid;https://fellowfunders.es/;Plataforma madrilena de financiacion participativa autorizada por la CNMV desde noviembre de 2022, centrada en rondas de capital para pymes y startups espanolas.;Segunda plataforma inscrita en el registro CNMV de proveedores de servicios de financiacion participativa. No se ha verificado cartera agro especifica.;desconocido;desconocido;equity;si;2022-11;-;-;-;-;formulario_web;Plataforma regulada con sede en Madrid para abrir un tramo de crowdequity local y activar la deduccion IRPF autonomica de la Comunidad de Madrid.;Web con contenido publico muy limitado en la verificacion. No se ha podido comprobar actividad de rondas recientes.;ninguno;52;C;media;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;https://fellowfunders.es/;2026-09-21;nuevo
