id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A5-011;Plug and Play Spain;aceleradora;aceleradora corporativa con verticales Food and Beverage y agtech, fondo de 20 M EUR con EA Ventures;Espana;Paterna (Valencia);https://www.eu-startups.com/investor/plug-and-play-spain/;Aceleradora corporativa activa en Espana desde 2012 con sedes en Valencia y Barcelona y verticales de alimentacion y agtech. Con EA Ventures ha lanzado un fondo de 20 M EUR.;Vertical Food and Beverage y agtech con corporates del sector, el nuevo fondo invierte entre 200.000 y 500.000 EUR iniciales y hasta 1 M EUR en seguimiento.;200000;500000;equity;si;-;-;-;-;scouting@pnptc.com;email_generico;Vertical foodtech y agtech con corporates tractores que podrian convertirse en clientes o distribuidores.;TICKET MINIMO 200 k EUR, el doble de toda la ronda privada. Solo equity. El programa de aceleracion no garantiza inversion. Base en Valencia.;ninguno;50;C;media;https://techfundingnews.com/plug-play-and-ea-ventures-launch-e20m-vc-fund-to-support-spanish-startups-and-global-spanish-founders/;https://www.eu-startups.com/investor/plug-and-play-spain/;2026-09-21;nuevo
A5-012;Mission (antes Demium Capital);vc;fondo pre-seed generalista de 35 M EUR para startups espanolas;Espana;Madrid;https://www.crunchbase.com/organization/think-bigger-capital;Gestora pre-seed rebautizada como Mission en enero de 2026, con fondo de 35 M EUR para invertir en unas 80 companias espanolas.;Fondo generalista de tecnologia sin tesis agroalimentaria declarada. Ticket inicial medio 250.000 EUR y hasta 2 M EUR en las mas prometedoras.;250000;2000000;equity;si;2026-01;Jorge Dobon;Managing Partner;-;-;formulario_web;Capital pre-seed espanol muy activo y con ciclos de decision relativamente rapidos.;Ticket inicial medio de 250 k EUR, 2,5x la ronda privada. Fondo generalista sin cartera agro verificada. Exige equity y suele pedir un porcentaje relevante en pre-seed, incompatible con dilucion minima.;ninguno;42;C;alta;https://www.eu-startups.com/2026/01/madrid-based-talent-vc-demium-rebrands-as-mission-and-unveils-e35-million-pre-seed-fund-for-spanish-startups/;https://www.crunchbase.com/organization/think-bigger-capital;2026-09-21;nuevo
A5-013;Draper B1;vc;fondo de capital riesgo deeptech, red Draper Venture Network;Espana;Valencia;https://startupintros.com/orgs/draper-b1;Fondo valenciano de la red Draper centrado en deeptech, con 4 M EUR invertidos durante 2025.;Sin cartera agroalimentaria verificada. Actividad inversora documentada en 2025 pero en deeptech.;desconocido;desconocido;equity;si;2025-12;-;-;-;-;formulario_web;Inversor activo en Espana con red internacional Draper.;Tesis deeptech sin relacion con produccion agricola. Ticket no publicado pero incompatible por perfil con una ronda de 100 k EUR en participativo. Base en Valencia.;ninguno;36;C;media;https://capital-riesgo.es/es/articles/draper-b1-invierte-4-millones-en-deep-tech-durante-2025/;https://startupintros.com/orgs/draper-b1;2026-09-21;nuevo
A5-014;Angels Capital;vc;brazo inversor de Juan Roig, vinculado a Lanzadera y Marina de Empresas;Espana;Valencia;https://www.angelscapital.es/;Vehiculo inversor de Juan Roig. Mas de 40 M EUR invertidos desde 2008 y objetivo de 50 M EUR y 100 participadas en 2027. Prevé 10 M EUR en 35-40 nuevas companias en dos anos.;Invierte principalmente en startups procedentes de Lanzadera, aceleradora ya identificada en el pipeline de Rootflow. Ticket medio implicito de la nueva fase en torno a 250.000 EUR.;desconocido;desconocido;equity;si;2025-10;Pepe Peris;Director de Angels;-;-;intro_calida;Puerta complementaria a Lanzadera, ya identificada en el pipeline, con decision relativamente agil para el estandar VC.;Ticket medio implicito ~250 k EUR y practicamente solo invierte en startups que han pasado por Lanzadera en Valencia. Solo equity. Sin tesis agroalimentaria especifica.;ninguno;44;C;alta;https://www.elespanol.com/invertia/disruptores/ecosistema-startup/inversores/20251021/angels-acelera-fija-reto-alcanzar-millones-euros-invertidos-startups-cartera/1003743979024_0.html;https://www.angelscapital.es/;2026-09-21;nuevo
A5-015;Faraday Venture Partners;vc;club de inversion regulado por la CNMV con mas de 250 socios inversores;Espana;Madrid;https://www.faradayvp.com/;Club de inversion que sindica operaciones deal by deal entre mas de 250 inversores privados. Ticket minimo por socio de 2.000 EUR y rondas de 200.000 a 500.000 EUR.;Mas de 13 M EUR invertidos en 33 companias. Exits en Signaturit, Codigames, Bodeboca, Habitissimo y Playspace. Sin cartera agroalimentaria de produccion verificada.;200000;500000;equity;si;-;-;-;-;-;formulario_web;Estructura de club deal que permite sindicar tickets pequenos de muchos socios: potencialmente encajable si aceptan una ronda de 100 k EUR.;El ticket agregado habitual por ronda (200-500 k EUR) supera lo que busca Rootflow. Sin tesis agro. No se ha verificado operacion publica desde septiembre 2024. Solo equity.;ninguno;50;C;media;https://capital-riesgo.es/es/articles/faraday-venture-partners-uno-de-los-clubes-de-inversi-n-m-s-exitosos-de-espa-a-llega-a-benelux/;https://www.faradayvp.com/;2026-09-21;nuevo
A5-016;Corporacion Hijos de Rivera (Cosecha de Galicia y MOVE);cvc;corporate venturing e inversiones corporativas de grupo cervecero y de bebidas (Estrella Galicia);Espana;A Coruna;https://corporacionhijosderivera.com/en/innovation/;Grupo familiar con unidad de inversiones corporativas (Cosecha de Galicia), unidad de venturing digital MOVE y programa de innovacion abierta Impact Sips con EIT Food.;Lidero la ronda de 4,2 M EUR de Ekonoke, startup de cultivo indoor de lupulo en granja vertical, a traves de Cosecha de Galicia. Invierte tambien en Inproteins (proteina de bagazo) y promueve cultivos de proximidad.;desconocido;desconocido;equity;si;2025-10;Yago Campos;Director de I+D+i de Corporacion Hijos de Rivera;https://www.linkedin.com/in/yagocampos/;-;intro_calida;Es el inversor espanol con precedente mas claro en agricultura de entorno controlado (Ekonoke) y ademas controla una de las mayores redes de distribucion a HORECA de Espana.;Lidero una ronda de 4,2 M EUR: no hay evidencia de tickets de 100 k EUR ni de instrumentos de deuda participativa. Decision corporativa. Base en Galicia y foco en cultivos ligados a la cerveza.;ninguno;54;C;alta;https://elreferente.es/inversiones/ekonoke-cierra-ronda-inversion-42m-garantizar-produccion-sostenible-cerveza/;https://www.elcorreogallego.es/economia/2025/10/29/hijos-rivera-eit-food-impulsan-123157086.html;2026-09-21;nuevo
A5-017;Iberdrola Ventures PERSEO;cvc;corporate venture capital de utility electrica, programa de 125 M EUR;Espana;Madrid;https://www.iberdrola.com/about-us/our-innovation-model/international-startup-program-perseo;Programa internacional de startups de Iberdrola con 125 M EUR asignados, de los que 40 M EUR van a su Venture Builder de companias industriales para la transicion energetica.;27 companias invertidas desde 2008 y 35 inversiones registradas, ultima inversion conocida en Barbara (Serie A, febrero 2026). Sin cartera agroalimentaria.;desconocido;desconocido;equity;si;2026-02;-;-;-;-;formulario_web;El coste energetico es la principal palanca de los cultivos de entorno controlado: existe un angulo de eficiencia energetica y contrato de suministro, no de inversion.;TICKET DE ORDEN DE MILLONES y tesis exclusivamente energetica. Rootflow seria cliente, no participada. Comite corporativo largo. Encaje inversor nulo.;ninguno;36;C;alta;https://www.iberdrola.com/press-room/news/detail/iberdrola-ramps-venture-strategy-allocating-million-invest-innovative-industrial-companies-energy-transition;https://www.iberdrola.com/about-us/our-innovation-model/international-startup-program-perseo;2026-09-21;nuevo
A5-018;Fundacion Repsol - Fondo de Emprendedores;aceleradora;programa de aceleracion con financiacion de hasta 120.000 EUR por empresa;Espana;Madrid;https://www.one.gob.es/en/aid-and-calls/repsol-foundation-entrepreneurs-fund;Aceleradora de la Fundacion Repsol que financia con hasta 120.000 EUR y 12 meses de aceleracion a pymes tecnologicas en fase precomercial, con acceso a pilotos industriales reales.;Areas de la 15a convocatoria: gestion del agua, eficiencia energetica, economia circular, captura de CO2 y digitalizacion industrial. Convocatoria cerrada el 15 de marzo de 2026.;0;120000;desconocido;si;2026-03;-;-;-;-;formulario_web;El ticket de hasta 120 k EUR cubriria la parte privada completa y las areas de agua y eficiencia energetica conectan con el argumento hidrico de la hidroponia.;Exige base tecnologica en FASE PRECOMERCIAL: Rootflow ya factura y es productor, no desarrollador de tecnologia. Convocatoria 2026 cerrada, seleccion en septiembre 2026 y programa desde octubre 2026, fuera del calendario del term sheet.;ninguno;48;C;alta;https://ecosistemastartup.com/fundacion-repsol-convocatoria-fondo-emprendedores-2026/;https://www.one.gob.es/en/aid-and-calls/repsol-foundation-entrepreneurs-fund;2026-09-21;nuevo
A5-019;Repsol Impacto Social;impacto;vehiculo de inversion de impacto social con dotacion de 50 M EUR;Espana;Madrid;https://emprendedores.es/ayudas/aceleradoras-incubadoras/fundacion-repsol/;Vehiculo de inversion de impacto de Repsol con 50 M EUR, presentado como la mayor inversion social vinculada a la lucha contra el cambio climatico en Espana.;Participaciones en Grupo Sylvestris (reforestacion), Koiki, GNE Finance, SAEMA y Recycling4all. Sin participadas de produccion agroalimentaria.;desconocido;desconocido;equity;si;-;-;-;-;-;formulario_web;Impacto ambiental y empleo local, el ahorro de agua y el KM 0 son argumentos alineados con su tesis.;Su tesis exige impacto social medible sobre colectivos vulnerables (empleo inclusivo, transicion justa). Tickets no publicados pero cartera de empresas mucho mayores. Sin evidencia de operaciones de 100 k EUR.;ninguno;34;C;media;https://emprendedores.es/ayudas/aceleradoras-incubadoras/fundacion-repsol/;-;2026-09-21;nuevo
A5-020;GoHub Ventures (Global Omnium);cvc;corporate venturing deeptech de grupo del agua, primer deep tech hub de Espana;Espana;Valencia;https://gohubventures.medium.com/gohub-launches-the-global-water-challenge-up-to-3m-of-investment-in-each-startup-for-the-best-ab28810ef11f;Hub de innovacion abierta y corporate venturing de Global Omnium, creado en 2019, con foco en agua, industria 4.0 y smart cities. The Global Water Challenge ofrece hasta 3 M EUR por startup.;Global Omnium es una de las cinco mayores companias de agua del mundo. Las seleccionadas desarrollan un caso de uso remunerado dentro del grupo. Partners: IBM, Tech Barcelona y ACCIO.;desconocido;3000000;equity;si;-;-;-;-;-;formulario_web;El argumento de eficiencia hidrica radical de la hidroponia frente a la agricultura convencional conecta con su tesis del agua.;TICKET DE 0,5 a 3 M EUR y tesis deeptech: buscan proveedores de TECNOLOGIA del agua, no usuarios eficientes de agua. Rootflow no vende tecnologia hidrica. Encaje inversor muy bajo.;ninguno;38;C;alta;https://www.iagua.es/noticias/global-omnium/gohub-lanza-the-global-water-challenge-eu3m-inversion-startup-desafios-agua;https://gohubventures.medium.com/gohub-launches-the-global-water-challenge-up-to-3m-of-investment-in-each-startup-for-the-best-ab28810ef11f;2026-09-21;nuevo
A5-021;FCC Aqualia;cvc;operador de agua (FCC 51% e IFM 49%), cuarto de Europa por poblacion servida;Espana;Madrid;https://www.aqualia.com/en;Gestora integral del ciclo del agua con 44,8 millones de usuarios en 19 paises y 6,26 M EUR invertidos en I+D en 2024. NO se ha verificado la existencia de un vehiculo de venture capital propio.;Actividad de I+D en infraestructura hidrica inteligente y 24 patentes activas. Sin participadas agroalimentarias verificadas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;desconocida;Posible socio de innovacion en reutilizacion y eficiencia hidrica, no como inversor financiero.;NO SE HA VERIFICADO NINGUN VEHICULO INVERSOR. Solo programas de I+D internos. Incluido por exhaustividad del segmento agua, no como candidato real. Confianza baja.;ninguno;26;C;baja;https://www.aqualia.com/en;https://compromisoreal.com/compromiso-con-la-innovacion;2026-09-21;nuevo
A5-022;Creas (Creas Impacto II);impacto;gestora pionera de inversion de impacto en Espana, aprobada por la CNMV;Espana;Madrid;https://creas.es/;Gestora de impacto con mas de 30 M EUR bajo gestion y un segundo fondo, Creas Impacto II, que alcanzo 56 M EUR en diciembre de 2025 con FEI, ICO y Cofides como inversores.;Cartera en educacion, empleo, movilidad, salud mental y moda circular (Trilema, Ironhack, Koa Health, GoTrendier). Sin participadas agroalimentarias. Proximas inversiones anunciadas en residencias, educacion infantil y salud mental.;desconocido;desconocido;equity;si;2025-12;-;-;-;info@creas.es;email_generico;Impacto ambiental medible (agua, KM 0, sustitucion de importacion) en un fondo con capital publico europeo.;Fondo de CRECIMIENTO con traccion probada y tickets de millones: 10x+ la ronda. Foco declarado en impacto social (mayores, educacion, salud), no en agroalimentacion. Comite largo. NO ENCAJA.;ninguno;34;C;alta;https://emprendedores.es/startups/creas-impacto-56-millones-inversion-de-impacto/;https://creas.es/;2026-09-21;nuevo
A5-023;Ship2B Ventures (BSocial Impact Fund);impacto;gestora de impacto con BSocial Impact Fund I y II, coinversion del FEI y del Fondo de Impacto Social;Espana;Barcelona;https://www.ship2b.org/en/investment/;Gestora de venture capital de impacto de la Fundacion Ship2B, con la mayor red de inversion de impacto de Espana (mas de 400 miembros entre angels, family offices y plataformas).;El vehiculo Equity4Good invirtio en Agrosingularity (foodtech de impacto). BSocial Impact II impulsado por el Fondo de Impacto Social con 15 M EUR.;300000;1500000;equity;si;-;-;-;-;-;formulario_web;Red de coinversion de impacto de 400+ miembros donde podrian aparecer tickets pequenos de business angels.;El fondo institucional invierte tickets muy por encima de la ronda. Ya figura como ya_identificado en el pipeline de Rootflow (Alhambra Venture). El valor real esta en su red de angels, no en el fondo.;ninguno;44;C;media;https://www.ship2b.org/en/investment/;https://planderecuperacion.gob.es/noticias/fondo-impacto-socia-impulsa-bsocial-Impact-II-15-millones-euros-prtr;2026-09-21;ya_identificado
A5-024;Equity4Good (Ship2B);impacto;vehiculo de impacto de 4 M EUR con coinversion del Fondo Europeo de Inversiones;Espana;Barcelona;https://elreferente.es/venture-capital/ship2b-cierra-periodo-inversion-equity4good-23-startups-impacto-participadas/;Vehiculo de impacto gestionado por Ship2B con 4 M EUR. Invierte entre 40.000 y 100.000 EUR en primera ronda y hasta 400.000 EUR acumulados.;23 startups de impacto participadas, entre ellas Agrosingularity (foodtech y valorizacion de subproductos agricolas), Qida, Pensium y Psious.;40000;100000;equity;si;-;-;-;-;-;formulario_web;Su rango de 40-100 k EUR en primera ronda es EXACTAMENTE el ticket que busca Rootflow: el vehiculo modelo de este segmento.;PERIODO DE INVERSION CERRADO: solo quedan unos 700.000 EUR reservados para follow-ons de la cartera existente durante los proximos tres anos. No entran companias nuevas. Util como referencia de estructura, no como candidato.;ninguno;46;C;alta;https://elreferente.es/venture-capital/ship2b-cierra-periodo-inversion-equity4good-23-startups-impacto-participadas/;https://www.webcapitalriesgo.com/agrosingularity-cierra-una-ronda-de-e1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good-ship2b/;2026-09-21;ya_identificado
A5-025;Fondo Bolsa Social Impacto (gestionado por Afi);impacto;fondo europeo de economia social (EuSEF n.3 CNMV) de 22 M EUR;Espana;Madrid;https://www.bolsasocial.fund/en/;Fondo de venture capital de impacto de 22 M EUR registrado como EuSEF numero 3 en la CNMV y gestionado por Afi Inversiones Globales SGIIC. Invierte en Espana y Portugal.;Sectores declarados: salud, educacion de calidad, PRODUCCION SOSTENIBLE y accion climatica. Informe de impacto 2025 publicado con mas de 47.000 toneladas de CO2 evitadas en cartera.;desconocido;desconocido;equity;si;2025-12;-;-;-;-;formulario_web;La linea de produccion sostenible y accion climatica encaja con el ahorro de agua y la sustitucion de importacion con KM 0.;Ticket por operacion no publicado, pero el tamano del fondo (22 M EUR) apunta a operaciones de varios cientos de miles de euros. Solo equity, sin evidencia de participativo. Proceso de comite. Cartera sin produccion agricola.;ninguno;46;C;media;https://www.afi.es/insights/informe-de-impacto2025-invertimos-en-startups-que-cuidan-de-las-personas-y-del-planeta;https://www.bolsasocial.fund/en/;2026-09-21;nuevo
A5-026;La Bolsa Social (plataforma de financiacion participativa);crowdfunding;plataforma de crowdequity de impacto autorizada por la CNMV;Espana;Madrid;https://www.bolsasocial.com/;Plataforma de financiacion participativa autorizada por la CNMV especializada en inversion de impacto, que sindica rondas entre inversores minoristas y acreditados.;Plataforma hermana del Fondo Bolsa Social, con tesis de impacto que incluye produccion sostenible y accion climatica.;desconocido;desconocido;equity;si;-;-;-;-;-;formulario_web;Una campana de impacto con el argumento de agua, KM 0 y sustitucion de importacion puede levantar 100 k EUR de muchos tickets pequenos sin un unico lead.;Crowdequity implica dilucion y una base amplia de socios minoritarios, en tension con la linea roja de dilucion minima. Una campana tarda tipicamente 2-3 meses entre due diligence y cierre, justo en el limite del term sheet. Solapa con el segmento del Agente 4.;ninguno;56;B;media;https://www.bolsasocial.com/;https://startupxplore.com/es/inversores/la-bolsa-social;2026-09-21;nuevo
